"zipcode","centile","superzip","rank","city","state","adultpop","households","college","income","State","Congressional.District"
"25793",70444,11.04749,0,19767,"Kentwood","LA",6088,2647,"10.75887%",43.71437,22,6
"25794",70444,11.04749,0,19767,"Kentwood","LA",6088,2647,"10.75887%",43.71437,22,5
"25795",70445,37.43597,0,11195,"Lacombe","LA",6101,2524,"16.1285%",58.26535,22,1
"25796",70446,29.0564,0,13603,"Loranger","LA",2795,1276,"13.81038%",55.15588,22,5
"25797",70447,65.38376,0,5239,"Madisonville","LA",2608,1063,"27.6457%",71.16875,22,1
"25798",70448,86.50454,0,1989,"Mandeville","LA",12758,5479,"41.45634%",95.02329,22,1
"25799",70449,11.45845,0,19618,"Maurepas","LA",1904,809,"8.77101%",47.62018,22,6
"25800",70450,4.563925,0,22392,"Mount Hermon","LA",1463,637,"8.54409%",37.22345,22,5
"25801",70451,42.02935,0,NA,"Natalbany","LA",87,48,"21.83908%",52.60083,22,5
"25802",70451,42.02935,0,NA,"Natalbany","LA",87,48,"21.83908%",52.60083,22,1
"25803",70452,21.35572,0,15971,"Pearl River","LA",7185,3174,"12.94363%",50.42498,22,1
"25804",70453,8.461303,0,20836,"Pine Grove","LA",643,305,"10.41991%",40.9305,22,6
"25805",70454,32.47362,0,12510,"Ponchatoula","LA",12095,5431,"16.37867%",53.60245,22,1
"25806",70455,17.20606,0,17398,"Robert","LA",737,329,"12.21167%",48.036,22,5
"25807",70455,17.20606,0,17398,"Robert","LA",737,329,"12.21167%",48.036,22,1
"25808",70456,3.722832,0,22702,"Roseland","LA",1788,824,"7.21477%",37.50066,22,5
"25809",70458,58.69885,0,6442,"Slidell","LA",22094,9241,"23.9341%",67.76244,22,1
"25810",70460,44.80426,0,9402,"Slidell","LA",12422,5488,"19.59427%",58.88646,22,1
"25811",70461,71.54754,0,4258,"Slidell","LA",14081,6221,"29.14566%",79.3334,22,1
"25812",70462,12.76365,0,19161,"Springfield","LA",2872,1282,"11.35098%",44.6127,22,6
"25813",70462,12.76365,0,19161,"Springfield","LA",2872,1282,"11.35098%",44.6127,22,1
"25814",70463,0.9324139,0,NA,"Sun","LA",102,34,"4.90196%",31.0555,22,1
"25815",70464,1.401792,0,NA,"Talisheek","LA",118,56,"7.62712%",29.16994,22,1
"25816",70465,0.0028819,0,NA,"Tangipahoa","LA",252,123,"0.39683%",17.8239,22,5
"25817",70466,23.85933,0,15201,"Tickfaw","LA",4025,1767,"12.81988%",52.59036,22,5
"25818",70466,23.85933,0,15201,"Tickfaw","LA",4025,1767,"12.81988%",52.59036,22,1
"25819",70466,23.85933,0,15201,"Tickfaw","LA",4025,1767,"12.81988%",52.59036,22,6
"25820",70471,92.6244,0,1124,"Mandeville","LA",12480,5449,"47.3157%",111.9371,22,1
"25821",70501,5.870927,0,21839,"Lafayette","LA",18825,7149,"12.08499%",34.10221,22,3
"25822",70503,88.0112,0,1786,"Lafayette","LA",14573,6022,"47.77328%",89.37969,22,3
"25823",70506,62.9263,0,5657,"Lafayette","LA",22517,8946,"30.57246%",62.42875,22,3
"25824",70507,31.80138,0,12729,"Lafayette","LA",9210,4213,"16.48208%",52.83488,22,3
"25825",70508,78.78162,0,3143,"Lafayette","LA",17175,7155,"37.50218%",79.91397,22,3
"25826",70510,11.72471,0,19526,"Abbeville","LA",15185,6582,"10.46427%",45.02721,22,3
"25827",70512,8.797737,0,20679,"Arnaudville","LA",5928,2547,"8.50202%",44.70031,22,4
"25828",70512,8.797737,0,20679,"Arnaudville","LA",5928,2547,"8.50202%",44.70031,22,5
"25829",70512,8.797737,0,20679,"Arnaudville","LA",5928,2547,"8.50202%",44.70031,22,3
"25830",70513,21.08835,0,NA,"Avery Island","LA",86,45,"16.27907%",44.44271,22,3
"25831",70514,4.73062,0,22327,"Baldwin","LA",1836,747,"8.7146%",37.27967,22,3
"25832",70515,3.750164,0,22685,"Basile","LA",2448,839,"5.63725%",40.35123,22,3
"25833",70515,3.750164,0,22685,"Basile","LA",2448,839,"5.63725%",40.35123,22,4
"25834",70516,3.57518,0,22756,"Branch","LA",728,313,"5.90659%",39.40976,22,3
"25835",70517,11.8792,0,19470,"Breaux Bridge","LA",13928,6081,"9.57783%",46.72839,22,3
"25836",70518,45.5335,0,9240,"Broussard","LA",6766,3064,"18.50429%",61.41013,22,3
"25837",70520,21.15872,0,16039,"Carencro","LA",8759,3987,"13.32344%",49.59858,22,3
"25838",70520,21.15872,0,16039,"Carencro","LA",8759,3987,"13.32344%",49.59858,22,4
"25839",70523,0.1004141,0,NA,"Charenton","LA",390,175,"0%",29.83028,22,3
"25840",70524,0.1015504,0,NA,"Chataignier","LA",239,118,"3.76569%",23.38643,22,4
"25841",70525,4.460506,0,22421,"Church Point","LA",7180,3213,"7.18663%",39.35745,22,3
"25842",70525,4.460506,0,22421,"Church Point","LA",7180,3213,"7.18663%",39.35745,22,4
"25843",70526,11.18778,0,19723,"Crowley","LA",12356,5345,"12.60926%",40.69251,22,3
"25844",70528,14.60161,0,18419,"Delcambre","LA",1720,756,"9.24419%",50.31383,22,3
"25845",70529,9.105262,0,20553,"Duson","LA",5594,2624,"9.18842%",43.97066,22,3
"25846",70531,3.197284,0,22879,"Egan","LA",702,301,"4.8433%",40.33946,22,3
"25847",70532,8.598314,0,20767,"Elton","LA",1631,743,"8.645%",44.16681,22,3
"25848",70532,8.598314,0,20767,"Elton","LA",1631,743,"8.645%",44.16681,22,4
"25849",70533,15.8371,0,17918,"Erath","LA",4563,1997,"10.60706%",49.25991,22,3
"25850",70534,15.21885,0,18194,"Estherwood","LA",539,235,"12.43043%",45.35803,22,3
"25851",70535,8.542059,0,20802,"Eunice","LA",11193,4925,"10.37255%",41.09394,22,4
"25852",70535,8.542059,0,20802,"Eunice","LA",11193,4925,"10.37255%",41.09394,22,3
"25853",70537,3.588398,0,NA,"Evangeline","LA",431,204,"6.03248%",39.228,22,3
"25854",70538,6.170122,0,21720,"Franklin","LA",9824,4256,"8.81515%",40.2597,22,3
"25855",70541,11.93562,0,NA,"Grand Coteau","LA",299,119,"15.38462%",36.77625,22,4
"25856",70542,10.35694,0,20030,"Gueydan","LA",2482,1061,"8.34005%",47.04745,22,3
"25857",70543,7.135595,0,21314,"Iota","LA",1923,922,"8.94436%",41.67975,22,3
"25858",70544,6.256516,0,21689,"Jeanerette","LA",7034,3094,"8.40205%",41.10179,22,3
"25859",70546,8.517349,0,20809,"Jennings","LA",10035,4408,"9.93523%",41.83535,22,3
"25860",70548,12.13308,0,19393,"Kaplan","LA",6473,2725,"10.72146%",45.01675,22,3
"25861",70549,12.29379,0,19326,"Lake Arthur","LA",2710,1190,"10.3321%",45.88238,22,3
"25862",70550,1.210527,0,NA,"Lawtell","LA",162,69,"8.02469%",27.20331,22,4
"25863",70552,4.233845,0,22500,"Loreauville","LA",844,355,"7.34597%",38.71673,22,3
"25864",70554,1.801036,0,23346,"Mamou","LA",3649,1557,"6.68676%",32.71223,22,4
"25865",70555,48.47838,0,8585,"Maurice","LA",4474,2050,"21.21144%",59.86324,22,3
"25866",70556,4.197519,0,NA,"Mermentau","LA",466,206,"5.5794%",41.67975,22,3
"25867",70558,7.42332,0,NA,"Milton","LA",157,59,"4.4586%",49.85225,22,3
"25868",70559,1.225364,0,23548,"Morse","LA",1280,602,"3.35938%",35.37581,22,3
"25869",70560,5.94628,0,21807,"New Iberia","LA",24565,10495,"7.69794%",41.81443,22,3
"25870",70563,51.02006,0,8005,"New Iberia","LA",11066,4938,"21.24526%",62.61573,22,3
"25871",70570,6.460424,0,21622,"Opelousas","LA",26049,11220,"11.7087%",35.75894,22,4
"25872",70570,6.460424,0,21622,"Opelousas","LA",26049,11220,"11.7087%",35.75894,22,5
"25873",70576,2.368504,0,NA,"Pine Prairie","LA",406,206,"5.91133%",36.42581,22,4
"25874",70577,5.690575,0,21928,"Port Barre","LA",2774,1238,"7.78659%",41.14625,22,4
"25875",70577,5.690575,0,21928,"Port Barre","LA",2774,1238,"7.78659%",41.14625,22,5
"25876",70578,7.348086,0,21243,"Rayne","LA",9149,4042,"8.13204%",43.36263,22,3
"25877",70580,0.3482201,0,NA,"Reddell","LA",115,50,"0%",35.6321,22,4
"25878",70581,13.00911,0,NA,"Roanoke","LA",491,216,"10.99796%",45.50448,22,3
"25879",70582,9.711073,0,20305,"Saint Martinville","LA",12090,5273,"7.81638%",47.12329,22,3
"25880",70583,17.30184,0,17372,"Scott","LA",6077,2849,"12.07833%",48.32497,22,3
"25881",70584,16.72411,0,17577,"Sunset","LA",3757,1714,"13.62789%",45.09782,22,4
"25882",70584,16.72411,0,17577,"Sunset","LA",3757,1714,"13.62789%",45.09782,22,3
"25883",70585,0.125451,0,NA,"Turkey Creek","LA",98,41,"3.06122%",25.88002,22,4
"25884",70586,6.591888,0,21546,"Ville Platte","LA",12927,5707,"11.85116%",35.80993,22,4
"25885",70589,8.184351,0,20939,"Washington","LA",2394,1072,"10.31746%",40.68074,22,5
"25886",70589,8.184351,0,20939,"Washington","LA",2394,1072,"10.31746%",40.68074,22,4
"25887",70591,12.33259,0,19310,"Welsh","LA",3255,1468,"10.3533%",45.88892,22,3
"25888",70592,55.99826,0,6955,"Youngsville","LA",6748,3057,"21.41375%",68.67384,22,3
"25889",70601,12.47508,0,19270,"Lake Charles","LA",22431,8714,"14.69395%",38.52582,22,3
"25890",70605,74.13228,0,3870,"Lake Charles","LA",18628,8027,"32.22568%",78.72929,22,3
"25891",70607,24.84052,0,14902,"Lake Charles","LA",13246,6204,"14.41945%",50.65381,22,3
"25892",70611,55.80854,0,6984,"Lake Charles","LA",10173,4813,"20.72152%",69.60486,22,3
"25893",70615,7.361502,0,21233,"Lake Charles","LA",8790,3387,"7.31513%",44.81407,22,3
"25894",70630,14.36257,0,18512,"Bell City","LA",604,314,"10.59603%",47.7274,22,3
"25895",70631,4.696995,0,22339,"Cameron","LA",2147,908,"4.47136%",44.55516,22,3
"25896",70632,5.545,0,21982,"Creole","LA",835,343,"4.19162%",47.0566,22,3
"25897",70633,14.39089,0,18502,"Dequincy","LA",4889,2119,"10.67703%",47.60841,22,4
"25898",70633,14.39089,0,18502,"Dequincy","LA",4889,2119,"10.67703%",47.60841,22,3
"25899",70634,31.71731,0,12755,"Deridder","LA",14813,6549,"16.89057%",52.06602,22,4
"25900",70637,12.88697,0,NA,"Dry Creek","LA",360,165,"15%",38.46567,22,4
"25901",70638,31.13049,0,12963,"Elizabeth","LA",592,305,"18.07432%",49.48089,22,4
"25902",70639,9.329035,0,NA,"Evans","LA",429,194,"10.95571%",41.2927,22,4
"25903",70640,1.032024,0,NA,"Fenton","LA",258,118,"3.48837%",33.9976,22,3
"25904",70643,37.57604,0,NA,"Grand Chenier","LA",456,188,"14.47368%",61.23883,22,3
"25905",70644,36.89297,0,NA,"Grant","LA",97,50,"23.71134%",44.67677,22,4
"25906",70645,41.91814,0,10059,"Hackberry","LA",1047,415,"12.98949%",67.70753,22,3
"25907",70646,0.6761789,0,NA,"Hayes","LA",207,79,"3.86473%",31.54585,22,3
"25908",70647,16.80757,0,17552,"Iowa","LA",4330,1960,"10.92379%",49.8274,22,3
"25909",70648,18.75284,0,16874,"Kinder","LA",4955,1654,"9.26337%",54.58184,22,3
"25910",70648,18.75284,0,16874,"Kinder","LA",4955,1654,"9.26337%",54.58184,22,4
"25911",70650,12.76879,0,NA,"Lacassine","LA",235,103,"10.21277%",46.58325,22,3
"25912",70651,12.43186,0,NA,"Leblanc","LA",135,63,"10.37037%",45.94776,22,4
"25913",70652,10.62627,0,19936,"Longville","LA",1222,627,"12.27496%",40.58267,22,4
"25914",70653,7.292692,0,21268,"Merryville","LA",2231,952,"7.0372%",45.16058,22,4
"25915",70654,4.621819,0,NA,"Mittie","LA",169,65,"10.65089%",33.71124,22,4
"25916",70655,6.641183,0,21519,"Oberlin","LA",2087,841,"8.09775%",42.38978,22,4
"25917",70656,7.073069,0,21341,"Pitkin","LA",2565,1149,"6.97856%",44.96052,22,5
"25918",70656,7.073069,0,21341,"Pitkin","LA",2565,1149,"6.97856%",44.96052,22,4
"25919",70657,14.10619,0,18608,"Ragley","LA",2319,1102,"8.10694%",51.74566,22,4
"25920",70657,14.10619,0,18608,"Ragley","LA",2319,1102,"8.10694%",51.74566,22,3
"25921",70658,7.627916,0,NA,"Reeves","LA",448,199,"5.58036%",48.21775,22,4
"25922",70659,2.484025,0,NA,"Rosepine","LA",481,175,"5.61331%",37.24306,22,4
"25923",70660,8.584116,0,20777,"Singer","LA",1595,453,"6.45768%",47.90654,22,4
"25924",70661,5.53149,0,21989,"Starks","LA",1563,726,"4.54255%",46.43419,22,3
"25925",70661,5.53149,0,21989,"Starks","LA",1563,726,"4.54255%",46.43419,22,4
"25926",70662,1.837642,0,NA,"Sugartown","LA",261,121,"2.29885%",40.56567,22,4
"25927",70663,40.28211,0,10485,"Sulphur","LA",17267,7408,"16.58655%",59.91816,22,3
"25928",70665,38.52248,0,10902,"Sulphur","LA",5678,2581,"12.57485%",65.35516,22,3
"25929",70668,7.112993,0,21322,"Vinton","LA",4168,1800,"5.71017%",47.22267,22,3
"25930",70669,23.71115,0,15253,"Westlake","LA",6209,2852,"11.24175%",55.19249,22,3
"25931",70706,42.95305,0,9819,"Denham Springs","LA",7966,3736,"15.03891%",65.04133,22,6
"25932",70710,18.67863,0,16906,"Addis","LA",1757,836,"8.76494%",55.34809,22,2
"25933",70710,18.67863,0,16906,"Addis","LA",1757,836,"8.76494%",55.34809,22,6
"25934",70711,24.7646,0,14920,"Albany","LA",2529,1094,"13.60222%",52.03202,22,6
"25935",70712,11.35529,0,19654,"Angola","LA",4783,145,"1.4217%",60.19667,22,5
"25936",70714,35.63835,0,11681,"Baker","LA",11974,5433,"15.41674%",57.85084,22,6
"25937",70714,35.63835,0,11681,"Baker","LA",11974,5433,"15.41674%",57.85084,22,2
"25938",70715,0.6651756,0,23686,"Batchelor","LA",821,359,"5.23752%",28.97511,22,6
"25939",70719,33.24967,0,12308,"Brusly","LA",2282,983,"10.47327%",64.32477,22,2
"25940",70719,33.24967,0,12308,"Brusly","LA",2282,983,"10.47327%",64.32477,22,6
"25941",70721,5.101676,0,NA,"Carville","LA",271,101,"9.22509%",37.18553,22,2
"25942",70722,22.16298,0,15741,"Clinton","LA",3833,1579,"15.44482%",46.66171,22,5
"25943",70722,22.16298,0,15741,"Clinton","LA",3833,1579,"15.44482%",46.66171,22,6
"25944",70723,1.812404,0,23336,"Convent","LA",1172,468,"3.92491%",37.5935,22,2
"25945",70725,11.96801,0,19444,"Darrow","LA",632,270,"8.38608%",48.88593,22,2
"25946",70725,11.96801,0,19444,"Darrow","LA",632,270,"8.38608%",48.88593,22,6
"25947",70726,31.48725,0,12849,"Denham Springs","LA",22487,10049,"11.94913%",60.34051,22,6
"25948",70729,0.1311352,0,NA,"Erwinville","LA",61,23,"0%",31.46478,22,6
"25949",70730,23.09289,0,15437,"Ethel","LA",2728,1019,"10.96041%",55.17941,22,6
"25950",70730,23.09289,0,15437,"Ethel","LA",2728,1019,"10.96041%",55.17941,22,5
"25951",70732,8.800111,0,20677,"Fordoche","LA",716,317,"3.21229%",53.82212,22,6
"25952",70733,12.31055,0,19322,"French Settlement","LA",974,447,"5.23614%",54.6773,22,6
"25953",70734,33.60618,0,12201,"Geismar","LA",1730,818,"14.9133%",57.0179,22,2
"25954",70734,33.60618,0,12201,"Geismar","LA",1730,818,"14.9133%",57.0179,22,6
"25955",70736,4.162552,0,NA,"Glynn","LA",365,164,"10.9589%",32.22319,22,6
"25956",70737,37.31122,0,11229,"Gonzales","LA",17520,7818,"12.19178%",64.90403,22,2
"25957",70737,37.31122,0,11229,"Gonzales","LA",17520,7818,"12.19178%",64.90403,22,6
"25958",70739,56.67636,0,6822,"Greenwell Springs","LA",6670,3124,"18.41079%",74.79341,22,6
"25959",70740,2.944881,0,22965,"Grosse Tete","LA",854,407,"4.33255%",40.59052,22,6
"25960",70743,34.05636,0,NA,"Hester","LA",211,81,"5.21327%",74.2063,22,2
"25961",70744,15.43872,0,18109,"Holden","LA",2969,1348,"8.28562%",52.75381,22,6
"25962",70747,0.4492325,0,NA,"Innis","LA",44,25,"0%",36.57227,22,6
"25963",70748,18.0236,0,17159,"Jackson","LA",5239,1541,"10.66997%",51.39653,22,6
"25964",70748,18.0236,0,17159,"Jackson","LA",5239,1541,"10.66997%",51.39653,22,5
"25965",70749,37.05678,0,11294,"Jarreau","LA",1055,419,"13.74408%",62.02077,22,6
"25966",70750,6.138978,0,21737,"Krotz Springs","LA",1034,485,"4.83559%",47.03699,22,6
"25967",70750,6.138978,0,21737,"Krotz Springs","LA",1034,485,"4.83559%",47.03699,22,5
"25968",70752,29.34582,0,13507,"Lakeland","LA",519,214,"9.44123%",62.92825,22,6
"25969",70753,1.160837,0,23565,"Lettsworth","LA",762,345,"7.87402%",27.31969,22,6
"25970",70754,20.56158,0,16270,"Livingston","LA",4309,1989,"7.86725%",58.4628,22,6
"25971",70755,18.38771,0,17019,"Livonia","LA",1517,701,"8.83322%",54.94143,22,6
"25972",70756,57.66203,0,NA,"Lottie","LA",234,96,"16.66667%",78.92281,22,6
"25973",70757,4.434637,0,22434,"Maringouin","LA",1908,848,"9.06709%",36.04792,22,6
"25974",70757,4.434637,0,22434,"Maringouin","LA",1908,848,"9.06709%",36.04792,22,3
"25975",70759,16.94419,0,17485,"Morganza","LA",934,399,"9.85011%",51.86334,22,6
"25976",70760,20.55144,0,16275,"New Roads","LA",4675,1859,"18.71658%",39.75496,22,6
"25977",70761,5.996902,0,21790,"Norwood","LA",728,323,"9.06593%",39.49998,22,5
"25978",70762,65.85098,0,NA,"Oscar","LA",432,192,"16.66667%",90.83112,22,6
"25979",70763,38.84802,0,10827,"Paulina","LA",1872,824,"9.50855%",70.95692,22,2
"25980",70764,12.65483,0,19197,"Plaquemine","LA",11152,4664,"9.97131%",46.90623,22,2
"25981",70764,12.65483,0,19197,"Plaquemine","LA",11152,4664,"9.97131%",46.90623,22,6
"25982",70767,24.50299,0,15003,"Port Allen","LA",8957,3770,"11.67802%",55.11926,22,2
"25983",70767,24.50299,0,15003,"Port Allen","LA",8957,3770,"11.67802%",55.11926,22,6
"25984",70769,65.12062,0,5287,"Prairieville","LA",14656,6806,"22.40038%",79.77798,22,6
"25985",70770,47.25877,0,8847,"Pride","LA",2339,1082,"11.84267%",74.75157,22,6
"25986",70772,23.5072,0,NA,"Rosedale","LA",460,196,"12.82609%",52.304,22,6
"25987",70773,0.2143978,0,NA,"Rougon","LA",123,68,"0%",34.3245,22,6
"25988",70774,14.71017,0,18382,"Saint Amant","LA",4494,2132,"7.36538%",53.61945,22,6
"25989",70775,43.59137,0,9691,"Saint Francisville","LA",4977,2150,"17.27949%",61.76056,22,5
"25990",70776,27.76819,0,13973,"Saint Gabriel","LA",3778,601,"10.34939%",60.09206,22,2
"25991",70777,27.30972,0,14140,"Slaughter","LA",2421,1107,"11.27633%",58.13328,22,6
"25992",70778,10.7711,0,19878,"Sorrento","LA",995,434,"5.72864%",52.0621,22,6
"25993",70780,21.99883,0,15800,"Sunshine","LA",604,271,"16.22517%",45.19458,22,2
"25994",70782,13.9236,0,NA,"Tunica","LA",155,67,"8.3871%",51.07878,22,5
"25995",70783,43.17517,0,9771,"Ventress","LA",1544,670,"14.96114%",65.38,22,6
"25996",70785,20.72376,0,16203,"Walker","LA",9262,4274,"9.7927%",55.28664,22,6
"25997",70787,0.0092057,0,NA,"Weyanoke","LA",103,48,"0%",20.70323,22,5
"25998",70788,3.119099,0,22906,"White Castle","LA",2635,1208,"6.48956%",37.3006,22,6
"25999",70788,3.119099,0,22906,"White Castle","LA",2635,1208,"6.48956%",37.3006,22,2
"26000",70789,3.284625,0,NA,"Wilson","LA",416,184,"12.98077%",26.61881,22,5
"26001",70791,53.23402,0,7514,"Zachary","LA",12272,5434,"18.91297%",69.43225,22,2
"26002",70791,53.23402,0,7514,"Zachary","LA",12272,5434,"18.91297%",69.43225,22,6
"26003",70801,1.115989,0,NA,"Baton Rouge","LA",75,8,"9.33333%",24.5175,22,6
"26004",70802,8.024463,0,21013,"Baton Rouge","LA",17090,6572,"18.16852%",26.8751,22,2
"26005",70802,8.024463,0,21013,"Baton Rouge","LA",17090,6572,"18.16852%",26.8751,22,6
"26006",70805,1.923232,0,23294,"Baton Rouge","LA",16858,7573,"7.24285%",32.35003,22,2
"26007",70806,60.99779,0,6000,"Baton Rouge","LA",17950,6481,"35.88301%",50.37529,22,6
"26008",70806,60.99779,0,6000,"Baton Rouge","LA",17950,6481,"35.88301%",50.37529,22,2
"26009",70807,7.639554,0,21131,"Baton Rouge","LA",11505,4663,"15.23685%",31.58116,22,2
"26010",70807,7.639554,0,21131,"Baton Rouge","LA",11505,4663,"15.23685%",31.58116,22,6
"26011",70808,93.77316,0,963,"Baton Rouge","LA",19516,7504,"61.46239%",95.5751,22,6
"26012",70809,85.83591,0,2091,"Baton Rouge","LA",13383,4867,"47.81439%",81.71454,22,6
"26013",70810,89.20178,0,1618,"Baton Rouge","LA",18175,8059,"49.62311%",90.73829,22,6
"26014",70811,23.18507,0,15409,"Baton Rouge","LA",7218,3323,"14.82405%",48.59826,22,6
"26015",70811,23.18507,0,15409,"Baton Rouge","LA",7218,3323,"14.82405%",48.59826,22,2
"26016",70812,12.31388,0,19319,"Baton Rouge","LA",6549,3100,"14.39915%",38.89195,22,2
"26017",70814,52.60322,0,7643,"Baton Rouge","LA",8692,3851,"24.39024%",59.25128,22,2
"26018",70814,52.60322,0,7643,"Baton Rouge","LA",8692,3851,"24.39024%",59.25128,22,6
"26019",70815,64.37636,0,5417,"Baton Rouge","LA",18797,7849,"30.19631%",65.16163,22,6
"26020",70815,64.37636,0,5417,"Baton Rouge","LA",18797,7849,"30.19631%",65.16163,22,2
"26021",70816,74.51134,0,3813,"Baton Rouge","LA",23295,9575,"36.49281%",72.16776,22,6
"26022",70817,86.84998,0,1937,"Baton Rouge","LA",17496,7934,"41.34088%",96.27728,22,6
"26023",70818,49.25077,0,8409,"Baton Rouge","LA",6173,2939,"17.18775%",67.61992,22,6
"26024",70819,42.3514,0,9945,"Baton Rouge","LA",3383,1357,"16.49424%",62.043,22,6
"26025",70820,74.51914,0,3812,"Baton Rouge","LA",5129,2250,"51.33554%",46.59371,22,6
"26026",71001,14.52659,0,18444,"Arcadia","LA",2952,1192,"15.44715%",39.53921,22,5
"26027",71001,14.52659,0,18444,"Arcadia","LA",2952,1192,"15.44715%",39.53921,22,4
"26028",71003,13.92384,0,18678,"Athens","LA",742,322,"10.24259%",47.8817,22,4
"26029",71004,33.25723,0,NA,"Belcher","LA",436,193,"18.11927%",51.15985,22,4
"26030",71006,58.31289,0,6512,"Benton","LA",6351,2910,"19.82365%",74.39067,22,4
"26031",71007,30.65534,0,13091,"Bethany","LA",881,353,"15.66402%",53.2847,22,4
"26032",71008,2.624371,0,23049,"Bienville","LA",622,272,"9.32476%",31.3824,22,4
"26033",71016,6.570483,0,21565,"Castor","LA",1340,593,"10.14925%",38.66181,22,4
"26034",71018,5.960791,0,21804,"Cotton Valley","LA",1077,466,"9.3779%",38.93118,22,4
"26035",71019,4.554719,0,22398,"Coushatta","LA",5364,2351,"8.65026%",37.009,22,4
"26036",71021,0.0548442,0,23917,"Cullen","LA",513,212,"3.7037%",21.67216,22,4
"26037",71023,12.52887,0,19239,"Doyline","LA",2448,1060,"8.78268%",48.84017,22,4
"26038",71024,15.12056,0,18236,"Dubberly","LA",819,343,"9.40171%",50.46552,22,4
"26039",71027,7.176031,0,21303,"Frierson","LA",1102,437,"7.25953%",44.62708,22,4
"26040",71028,6.544098,0,21578,"Gibsland","LA",1326,547,"12.06637%",35.29474,22,4
"26041",71029,32.17925,0,NA,"Gilliam","LA",145,61,"17.24138%",51.89603,22,4
"26042",71030,16.25398,0,17740,"Gloster","LA",720,330,"9.16667%",52.304,22,4
"26043",71031,5.205546,0,22143,"Goldonna","LA",788,343,"5.71066%",43.56531,22,4
"26044",71031,5.205546,0,22143,"Goldonna","LA",788,343,"5.71066%",43.56531,22,5
"26045",71032,19.95333,0,16499,"Grand Cane","LA",1048,450,"10.97328%",52.55506,22,4
"26046",71033,47.75448,0,8738,"Greenwood","LA",1692,738,"15.95745%",68.14558,22,4
"26047",71034,5.193277,0,NA,"Hall Summit","LA",127,50,"3.14961%",47.94577,22,4
"26048",71037,42.76823,0,9858,"Haughton","LA",11424,5219,"16.28151%",62.74519,22,4
"26049",71038,9.806628,0,20270,"Haynesville","LA",3180,1341,"10.56604%",42.46693,22,4
"26050",71039,8.495872,0,20822,"Heflin","LA",1468,651,"8.31063%",44.60877,22,4
"26051",71040,12.16413,0,19373,"Homer","LA",6053,2206,"13.53048%",40.23223,22,4
"26052",71043,2.342525,0,NA,"Hosston","LA",460,205,"8.91304%",31.0555,22,4
"26053",71044,9.926189,0,20229,"Ida","LA",525,214,"5.14286%",52.00718,22,4
"26054",71045,12.15582,0,NA,"Jamestown","LA",434,194,"9.67742%",46.85523,22,4
"26055",71046,21.98281,0,15805,"Keatchie","LA",762,309,"7.34908%",60.4765,22,4
"26056",71047,38.81782,0,10833,"Keithville","LA",7175,3016,"13.6446%",63.80434,22,4
